No errors
No warnings
684 ms
data source=metars
4755 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
SCNT 052100Z 28028G38KT 9999 SCT030 SCT080 12/01 Q0990,SCNT,2019-01-05T21:00:00Z,-51.67,-72.53,12.0,1.0,280,28,38,6.21,29.232283,,,,,,,,,,,SCT,3000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,67.0
SCVD 052100Z 21006KT CAVOK 27/13 Q1011,SCVD,2019-01-05T21:00:00Z,-39.65,-73.07,27.0,13.0,210,6,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
SCTE 052100Z 21007KT 160V240 CAVOK 19/12 Q1013 NOSIG,SCTE,2019-01-05T21:00:00Z,-41.42,-73.07,19.0,12.0,210,7,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
SCQP 052100Z 27012KT CAVOK 21/13 Q1013,SCQP,2019-01-05T21:00:00Z,-38.92,-72.65,21.0,13.0,270,12,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
SCJO 052100Z 18007KT CAVOK 24/10 Q1012,SCJO,2019-01-05T21:00:00Z,-40.6,-73.03,24.0,10.0,180,7,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
SCSE 052100Z 26010KT CAVOK 21/13 Q1012,SCSE,2019-01-05T21:00:00Z,-29.92,-71.2,21.0,13.0,260,10,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,146.0
SCDA 052100Z 22010KT 9999 FEW033 25/17 Q1010,SCDA,2019-01-05T21:00:00Z,-20.52,-70.17,25.0,17.0,220,10,,6.21,29.822834,,,,,,,,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,52.0
SCAT 052100Z 30010KT 260V360 CAVOK 24/12 Q1013,SCAT,2019-01-05T21:00:00Z,-27.27,-70.77,24.0,12.0,300,10,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,204.0
SCIE 052100Z 36006KT 310V030 9999 SCT012 OVC015 16/13 Q1014,SCIE,2019-01-05T21:00:00Z,-36.77,-73.07,16.0,13.0,360,6,,6.21,29.940945,,,,,,,,,,,SCT,1200,OVC,1500,,,,,MVFR,,,,,,,,,,,,METAR,16.0
SCCF 052100Z 26022KT CAVOK 25/M01 Q1023,SCCF,2019-01-05T21:00:00Z,-22.5,-68.9,25.0,-1.0,260,22,,6.21,30.206694,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2312.0
SCBA 052100Z 31037G48KT 9999 FEW030 15/04 Q1001,SCBA,2019-01-05T21:00:00Z,-45.92,-71.67,15.0,4.0,310,37,48,6.21,29.557087,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,524.0
SCAR 052100Z 20009KT CAVOK 24/17 Q1011,SCAR,2019-01-05T21:00:00Z,-18.35,-70.32,24.0,17.0,200,9,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
SCFA 052100Z 19010KT 9999 FEW025 22/15 Q1011 NOSIG,SCFA,2019-01-05T21:00:00Z,-23.42,-70.42,22.0,15.0,190,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,120.0
SCCY 052100Z 25011KT 180V320 9999 BKN033 17/05 Q1005,SCCY,2019-01-05T21:00:00Z,-45.57,-72.1,17.0,5.0,250,11,,6.21,29.675198,,,,,,,,,,,BKN,3300,,,,,,,VFR,,,,,,,,,,,,METAR,311.0
SCIC 052100Z VRB05KT CAVOK 29/12 Q1011,SCIC,2019-01-05T21:00:00Z,-34.97,-71.22,29.0,12.0,0,5,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
SCGE 052100Z 30014KT CAVOK 29/14 Q1012,SCGE,2019-01-05T21:00:00Z,-37.38,-72.42,29.0,14.0,300,14,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,114.0
SCRM 052100Z 11018KT 3000 -RASN BR OVC005 M00/M00 Q0973,SCRM,2019-01-05T21:00:00Z,-62.18,-58.98,0.0,0.0,110,18,,1.86,28.730314,,,,,,,,,,-RA -SN BR,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,45.0
SCCH 052100Z 24009KT 9999 FEW020 29/13 Q1011,SCCH,2019-01-05T21:00:00Z,-36.57,-72.02,29.0,13.0,240,9,,6.21,29.852362,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,148.0
SCTN 052100Z AUTO 20008KT 160V220 //// R/////// // NCD 14/11 Q1013,SCTN,2019-01-05T21:00:00Z,-42.92,-72.7,14.0,11.0,200,8,,,29.911417,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,4.0
SCPQ 052100Z AUTO 13008KT 070V170 //// R35/P2000N NCD 18/10 Q1013,SCPQ,2019-01-05T21:00:00Z,-42.33,-73.72,18.0,10.0,130,8,,1.24,29.911417,,,TRUE,,,,,,,,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,5.0
SCIP 052100Z 09013KT 050V120 9999 SCT025 BKN090 25/19 Q1024 NOSIG,SCIP,2019-01-05T21:00:00Z,-27.17,-109.43,25.0,19.0,90,13,,6.21,30.236221,,,,,,TRUE,,,,,SCT,2500,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,69.0
SPTN 052100Z 21010KT 180V250 CAVOK 25/16 Q1012 RMK SCT220 PP000,SPTN,2019-01-05T21:00:00Z,-18.07,-70.28,25.0,16.0,210,10,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,458.0
SPSO 052100Z 22018KT CAVOK 25/20 Q1009 RMK BIRD HAZARD RWY 22/04 PP000,SPSO,2019-01-05T21:00:00Z,-13.73,-76.22,25.0,20.0,220,18,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,10.0
SPRU 052100Z 16009KT 9999 FEW030 25/21 Q1009 RMK PP000,SPRU,2019-01-05T21:00:00Z,-8.08,-79.12,25.0,21.0,160,9,,6.21,29.793306,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
SPQU 052100Z 24011KT 9999 FEW090 21/03 Q1025 NOSIG RMK PP000,SPQU,2019-01-05T21:00:00Z,-16.33,-71.57,21.0,3.0,240,11,,6.21,30.265747,,,,,,TRUE,,,,,FEW,9000,,,,,,,VFR,,,,,,,,,,,,SPECI,2554.0
SPQT 052100Z 03002KT 9999 SCT025 BKN080 30/24 Q1010 RMK BIRD HAZARD RWY 06/24 PP000,SPQT,2019-01-05T21:00:00Z,-3.78,-73.32,30.0,24.0,30,2,,6.21,29.822834,,,,,,,,,,,SCT,2500,BKN,8000,,,,,VFR,,,,,,,,,,,,SPECI,126.0
SPHI 052100Z 20014KT CAVOK 28/20 Q1009 RMK PP000,SPHI,2019-01-05T21:00:00Z,-6.77,-79.82,28.0,20.0,200,14,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
SBMA 052100Z 33003KT 9999 FEW023 FEW027TCU SCT090 31/25 Q1009,SBMA,2019-01-05T21:00:00Z,-5.37,-49.13,31.0,25.0,330,3,,6.21,29.793306,,,,,,,,,,,FEW,2300,FEW,2700,SCT,9000,,,VFR,,,,,,,,,,,,METAR,102.0
SBCT 052100Z 10006KT 080V140 9000 OVC009 20/18 Q1017,SBCT,2019-01-05T21:00:00Z,-25.52,-49.17,20.0,18.0,100,6,,5.59,30.029528,,,,,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,908.0
SBPL 052100Z 15006KT 9999 FEW047 31/16 Q1012,SBPL,2019-01-05T21:00:00Z,-9.37,-40.57,31.0,16.0,150,6,,6.21,29.88189,,,,,,,,,,,FEW,4700,,,,,,,VFR,,,,,,,,,,,,METAR,375.0
OPNH 052100Z 31504KT 1500M BR NSC 11/08 Q1018 TEMPO 1500 BR,OPNH,2019-01-05T21:00:00Z,26.22,68.37,11.0,8.0,315,4,,0.93,30.059055,,,,,,,,,,BR,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,38.0
SBCP 052100Z 06008KT 9999 FEW025TCU BKN080 27/22 Q1012,SBCP,2019-01-05T21:00:00Z,-21.7,-41.3,27.0,22.0,60,8,,6.21,29.88189,,,,,,,,,,,FEW,2500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,11.0
OERK 052100Z 14003KT CAVOK 14/M02 Q1020 NOSIG,OERK,2019-01-05T21:00:00Z,24.95,46.72,14.0,-2.0,140,3,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,612.0
OEMA 052100Z 00000KT CAVOK 22/14 Q1016 NOSIG,OEMA,2019-01-05T21:00:00Z,24.55,39.7,22.0,14.0,0,0,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,631.0
OEJN 052100Z 04006KT 9999 FEW040 25/21 Q1015 NOSIG,OEJN,2019-01-05T21:00:00Z,21.68,39.15,25.0,21.0,40,6,,6.21,29.970472,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
OEDR 052100Z 27003KT CAVOK 13/10 Q1018 NOSIG,OEDR,2019-01-05T21:00:00Z,26.27,50.17,13.0,10.0,270,3,,6.21,30.059055,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
OEDF 052100Z 00000KT 6000 NSC 12/10 Q1019 NOSIG,OEDF,2019-01-05T21:00:00Z,26.47,49.8,12.0,10.0,0,0,,3.73,30.088583,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,22.0
SPHO 052100Z VRB01KT 9999 SCT040 SCT230 24/05 Q1023 RMK PP000,SPHO,2019-01-05T21:00:00Z,-13.17,-74.22,24.0,5.0,0,1,,6.21,30.206694,,,,,,,,,,,SCT,4000,SCT,23000,,,,,VFR,,,,,,,,,,,,METAR,2749.0
SPYL 052100Z 24010KT CAVOK 26/18 Q1010 RMK 30.4 BIRD HAZARD RWY 17/35 PP000,SPYL,2019-01-05T21:00:00Z,-4.57,-81.25,26.0,18.0,240,10,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,90.0
SPTU 052100Z 25010KT 220V300 9999 FEW020 SCT100 27/23 Q1007 RMK BIRD HAZARD RWY 01/19 PP000,SPTU,2019-01-05T21:00:00Z,-12.62,-69.2,27.0,23.0,250,10,,6.21,29.734253,,,,,,,,,,,FEW,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,266.0
SPST 052100Z 27004KT 9999 SCT020 33/23 Q1009 RMK BIRD HAZARD RWY 17/35 PP000,SPST,2019-01-05T21:00:00Z,-6.52,-76.37,33.0,23.0,270,4,,6.21,29.793306,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,282.0
LPMT 052100Z 04003KT CAVOK 06/06 Q1033,LPMT,2019-01-05T21:00:00Z,38.7,-9.05,6.0,6.0,40,3,,6.21,30.501968,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
LPMR 052100Z 17002KT 7000 NSC 06/05 Q1034,LPMR,2019-01-05T21:00:00Z,39.82,-8.87,6.0,5.0,170,2,,4.35,30.531496,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,54.0
LPOV 052100Z VRB02KT CAVOK 03/01 Q1033,LPOV,2019-01-05T21:00:00Z,40.92,-8.65,3.0,1.0,0,2,,6.21,30.501968,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
FIMP 052100Z 06007KT 9999 SCT017 27/24 Q1014,FIMP,2019-01-05T21:00:00Z,-20.42,57.67,27.0,24.0,60,7,,6.21,29.940945,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
FBSK 052100Z 04005KT 9999 FEW035CB SCT070 29/14 Q1013 NOSIG,FBSK,2019-01-05T21:00:00Z,-24.55,25.92,29.0,14.0,40,5,,6.21,29.911417,,,,,,TRUE,,,,,FEW,3500,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,1005.0
SBCZ 052100Z 05010KT 5000 -TSRA FEW010 FEW025CB BKN026 BKN1 00 24/23 Q1011 RERA,SBCZ,2019-01-05T21:00:00Z,-7.62,-72.77,24.0,23.0,50,10,,3.11,29.852362,,,,,,,,,,-TSRA,FEW,1000,FEW,2500,BKN,2600,,,MVFR,,,,,,,,,,,,METAR,170.0
MKJP 052100Z 13012KT 9999 FEW022 28/19 Q1014,MKJP,2019-01-05T21:00:00Z,17.92,-76.78,28.0,19.0,130,12,,6.21,29.940945,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
WSAP 052100Z 04004KT 9999 -SHRA SCT018CB BKN160 27/25 Q1011,WSAP,2019-01-05T21:00:00Z,1.37,103.92,27.0,25.0,40,4,,6.21,29.852362,,,,,,,,,,-SHRA,SCT,1800,BKN,16000,,,,,VFR,,,,,,,,,,,,METAR,32.0
YMOR 052100Z AUTO 03017KT 9999 // NCD 25/16 Q1013,YMOR,2019-01-05T21:00:00Z,-29.5,149.85,25.0,16.0,30,17,,6.21,29.911417,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214.0
YMIA 052100Z AUTO 18009KT 9999 // NCD 16/08 Q1019,YMIA,2019-01-05T21:00:00Z,-34.23,142.08,16.0,8.0,180,9,,6.21,30.088583,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,51.0
YMER 052100Z AUTO 00000KT 9999 // NCD 18/12 Q1017,YMER,2019-01-05T21:00:00Z,-36.92,149.9,18.0,12.0,0,0,,6.21,30.029528,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
YMEN 052100Z AUTO 25008KT 9999 // NCD 15/10 Q1020,YMEN,2019-01-05T21:00:00Z,-37.72,144.9,15.0,10.0,250,8,,6.21,30.11811,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
YMEK 052100Z AUTO 05010KT 9999 // NCD 27/07 Q1016,YMEK,2019-01-05T21:00:00Z,-26.62,118.55,27.0,7.0,50,10,,6.21,30.0,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,522.0
YMAY 052100Z AUTO 16008KT 9999 // NCD 17/09 Q1017,YMAY,2019-01-05T21:00:00Z,-36.07,146.93,17.0,9.0,160,8,,6.21,30.029528,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,171.0
YLRE 052100Z AUTO 05013KT 9999 // NCD 30/13 Q1010,YLRE,2019-01-05T21:00:00Z,-23.43,144.28,30.0,13.0,50,13,,6.21,29.822834,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,193.0
KSNA 052100Z 14005KT 10SM SCT024 BKN029 BKN100 BKN140 15/08 A2997 RMK AO2 T01500083,KSNA,2019-01-05T21:00:00Z,33.67,-117.87,15.0,8.3,140,5,,10.0,29.970472,,,,TRUE,,,,,,,SCT,2400,BKN,2900,BKN,10000,BKN,14000,MVFR,,,,,,,,,,,,SPECI,16.0
KPRB 052100Z AUTO 27011G15KT 6SM -RA BR SCT014 BKN023 OVC047 09/08 A2986 RMK AO2 P0001 T00940078 $,KPRB,2019-01-05T21:00:00Z,35.67,-120.63,9.4,7.8,270,11,15,6.0,29.861221,,,TRUE,TRUE,TRUE,,,,,-RA BR,SCT,1400,BKN,2300,OVC,4700,,,MVFR,,,,,,0.01,,,,,,SPECI,245.0
KOXR 052100Z 00000KT 8SM FEW022 SCT044 OVC080 12/08 A2996 RMK AO2 RAE2053 P0000 T01220083,KOXR,2019-01-05T21:00:00Z,34.2,-119.2,12.2,8.3,0,0,,8.0,29.958662,,,,TRUE,,,,,,,FEW,2200,SCT,4400,OVC,8000,,,VFR,,,,,,0.005,,,,,,SPECI,20.0
KBVY 052100Z 01008KT 3SM -RA BR OVC005 04/02 A2950 RMK AO2 P0000 T00390017,KBVY,2019-01-05T21:00:00Z,42.58,-70.92,3.9,1.7,10,8,,3.0,29.500984,,,,TRUE,,,,,,-RA BR,OVC,500,,,,,,,IFR,,,,,,0.005,,,,,,SPECI,28.0
KAPC 052100Z 12008G18KT 7SM -RA BKN025 OVC033 10/07 A2965 RMK AO2 P0000 T01000067,KAPC,2019-01-05T21:00:00Z,38.2,-122.28,10.0,6.7,120,8,18,7.0,29.648623,,,,TRUE,,,,,,-RA,BKN,2500,OVC,3300,,,,,MVFR,,,,,,0.005,,,,,,SPECI,13.0
KNEL 052100Z AUTO 31008G15KT BKN006 OVC013 A2948 RMK AO2 SLPNO 60004 53017 $,KNEL,2019-01-05T21:00:00Z,40.02,-74.33,,,310,8,15,,29.480314,,,TRUE,TRUE,TRUE,,,,,,BKN,600,OVC,1300,,,,,,1.7,,,,,,0.04,,,,,METAR,31.0
SBUG 052100Z 11007KT 9999 FEW040 30/22 Q1008,SBUG,2019-01-05T21:00:00Z,-29.77,-57.02,30.0,22.0,110,7,,6.21,29.763779,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
GMTN 052100Z 23002KT 9999 FEW020 09/06 Q1031 NOSIG,GMTN,2019-01-05T21:00:00Z,35.57,-5.32,9.0,6.0,230,2,,6.21,30.442913,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
GMTA 052100Z 18006KT CAVOK 10/06 Q1031 NOSIG,GMTA,2019-01-05T21:00:00Z,35.17,-3.85,10.0,6.0,180,6,,6.21,30.442913,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
GMMZ 052100Z 26006KT CAVOK 06/M12 Q1031 NOSIG,GMMZ,2019-01-05T21:00:00Z,30.92,-6.9,6.0,-12.0,260,6,,6.21,30.442913,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1140.0
GMMW 052100Z 24003KT CAVOK 07/02 Q1031 NOSIG,GMMW,2019-01-05T21:00:00Z,34.98,-3.02,7.0,2.0,240,3,,6.21,30.442913,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,175.0
GMML 052100Z 10008KT CAVOK 18/M07 Q1027 NOSIG,GMML,2019-01-05T21:00:00Z,27.13,-13.23,18.0,-7.0,100,8,,6.21,30.324802,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
GMMH 052100Z 06011KT 8000 NSC 19/06 Q1022 NOSIG,GMMH,2019-01-05T21:00:00Z,23.72,-15.93,19.0,6.0,60,11,,4.97,30.177166,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,11.0
GMMB 052100Z AUTO 09006KT //// R32/P2000N ////// 07/06 Q1030 NOSIG,GMMB,2019-01-05T21:00:00Z,33.65,-7.22,7.0,6.0,90,6,,1.24,30.413385,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,191.0
GMFO 052100Z 20006KT CAVOK 04/M04 Q1031 NOSIG,GMFO,2019-01-05T21:00:00Z,34.77,-1.92,4.0,-4.0,200,6,,6.21,30.442913,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,470.0
GMFM 052100Z 14006KT CAVOK 09/01 Q1030 NOSIG,GMFM,2019-01-05T21:00:00Z,33.87,-5.52,9.0,1.0,140,6,,6.21,30.413385,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,549.0
GMFK 052100Z 33003KT CAVOK 10/M09 Q1033 NOSIG,GMFK,2019-01-05T21:00:00Z,31.95,-4.4,10.0,-9.0,330,3,,6.21,30.501968,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1045.0
VOVZ 052100Z 29004KT 2000 BR NSC 17/15 Q1015 NOSIG,VOVZ,2019-01-05T21:00:00Z,17.75,83.22,17.0,15.0,290,4,,1.24,29.970472,,,,,,TRUE,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,5.0
VOCB 052100Z VRB02KT 4000 BR NSC 20/15 Q1016 NOSIG,VOCB,2019-01-05T21:00:00Z,11.02,77.03,20.0,15.0,0,2,,2.49,30.0,,,,,,TRUE,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,399.0
OLBA 052100Z 16008KT 5000 RA FEW020CB BKN034 13/10 Q1014 RERA NOSIG,OLBA,2019-01-05T21:00:00Z,33.82,35.47,13.0,10.0,160,8,,3.11,29.940945,,,,,,TRUE,,,,RA,FEW,2000,BKN,3400,,,,,MVFR,,,,,,,,,,,,METAR,19.0
WSSL 052100Z 01003KT 320V030 9999 FEW017 BKN300 27/25 Q1011,WSSL,2019-01-05T21:00:00Z,1.42,103.87,27.0,25.0,10,3,,6.21,29.852362,,,,,,,,,,,FEW,1700,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,14.0
TBPB 052100Z 10012KT 9999 FEW020 BKN036 26/21 Q1015 NOSIG,TBPB,2019-01-05T21:00:00Z,13.07,-59.48,26.0,21.0,100,12,,6.21,29.970472,,,,,,TRUE,,,,,FEW,2000,BKN,3600,,,,,VFR,,,,,,,,,,,,METAR,52.0
SBCY 052100Z 02003KT 9999 FEW020 BKN100 23/22 Q1010,SBCY,2019-01-05T21:00:00Z,-15.65,-56.12,23.0,22.0,20,3,,6.21,29.822834,,,,,,,,,,,FEW,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,182.0
TLPL 052100Z 09019KT 9999 VCSH FEW009 SCT025 SCT040 26/23 Q1016 NOSIG,TLPL,2019-01-05T21:00:00Z,13.75,-60.95,26.0,23.0,90,19,,6.21,30.0,,,,,,TRUE,,,,VCSH,FEW,900,SCT,2500,SCT,4000,,,VFR,,,,,,,,,,,,METAR,3.0
SBGR 052100Z 31004KT 9999 SCT030 BKN050 24/21 Q1016,SBGR,2019-01-05T21:00:00Z,-23.42,-46.47,24.0,21.0,310,4,,6.21,30.0,,,,,,,,,,,SCT,3000,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,750.0
NFTF 052100Z 09008KT 9999 SCT008 SCT016 OVC100 26/23 Q1009,NFTF,2019-01-05T21:00:00Z,-21.23,-175.15,26.0,23.0,90,8,,6.21,29.793306,,,,,,,,,,,SCT,800,SCT,1600,OVC,10000,,,VFR,,,,,,,,,,,,METAR,38.0
NFTL 052100Z 10014KT 9999 SCT010 BKN017 OVC100 24/22 Q1007,NFTL,2019-01-05T21:00:00Z,-19.78,-174.33,24.0,22.0,100,14,,6.21,29.734253,,,,,,,,,,,SCT,1000,BKN,1700,OVC,10000,,,MVFR,,,,,,,,,,,,METAR,3.0
SBTA 052100Z VRB02KT 9999 FEW030 BKN080 23/20 Q1014,SBTA,2019-01-05T21:00:00Z,-23.03,-45.5,23.0,20.0,0,2,,6.21,29.940945,,,,,,,,,,,FEW,3000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,586.0
SBST 052100Z 21005KT 8000 -RA BKN023 OVC027 24/23 Q1012 RERA,SBST,2019-01-05T21:00:00Z,-23.92,-46.28,24.0,23.0,210,5,,4.97,29.88189,,,,,,,,,,-RA,BKN,2300,OVC,2700,,,,,MVFR,,,,,,,,,,,,METAR,3.0
SBSR 052100Z VRB03KT 9999 -RA SCT015 FEW035TCU OVC070 23/20 Q1014,SBSR,2019-01-05T21:00:00Z,-20.8,-49.4,23.0,20.0,0,3,,6.21,29.940945,,,,,,,,,,-RA,SCT,1500,FEW,3500,OVC,7000,,,VFR,,,,,,,,,,,,METAR,543.0
CWWX 052100Z AUTO 26005KT 03/02 RMK AO1 SLP043 T00300015 53001,CWWX,2019-01-05T21:00:00Z,45.32,-81.73,3.0,1.5,260,5,,,,1004.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,METAR,181.0
VEPT 052100Z 00000KT 0900 R25/1200 FG NSC 09/09 Q1016 NOSIG,VEPT,2019-01-05T21:00:00Z,25.6,85.08,9.0,9.0,0,0,,0.56,30.0,,,,,,TRUE,,,,FG,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,60.0
SBRJ 052100Z 01010KT 5000 VCSH FEW013 BKN020 SCT030TCU BKN080 2 6/23 Q1013,SBRJ,2019-01-05T21:00:00Z,-22.88,-43.17,,,10,10,,3.11,29.911417,,,,,,,,,,VCSH,FEW,1300,BKN,2000,SCT,3000,BKN,8000,MVFR,,,,,,,,,,,,METAR,3.0
SBCJ 052100Z 00000KT CAVOK 26/23 Q1013,SBCJ,2019-01-05T21:00:00Z,-6.12,-50.0,26.0,23.0,0,0,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,621.0
ORBI 052100Z 13012KT 9999 BKN035 14/07 Q1014 NOSIG,ORBI,2019-01-05T21:00:00Z,33.27,44.23,14.0,7.0,130,12,,6.21,29.940945,,,,,,TRUE,,,,,BKN,3500,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
YCCY 052100Z AUTO 21005KT 9999 // NCD 30/15 Q1008,YCCY,2019-01-05T21:00:00Z,-20.67,140.5,30.0,15.0,210,5,,6.21,29.763779,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,570.0
YCBP 052100Z AUTO 18011KT 9999 // NCD 18/09 Q1019,YCBP,2019-01-05T21:00:00Z,-29.03,134.72,18.0,9.0,180,11,,6.21,30.088583,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,226.0
YCBB 052100Z AUTO 21004KT 9999 // NCD 23/17 Q1015,YCBB,2019-01-05T21:00:00Z,-31.33,149.27,23.0,17.0,210,4,,6.21,29.970472,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,645.0
YCBA 052100Z AUTO 15015KT 9999 // NCD 21/03 Q1015,YCBA,2019-01-05T21:00:00Z,-31.53,145.8,21.0,3.0,150,15,,6.21,29.970472,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,221.0
